"TOTAL_AREA","PID","CITY_CODE","PROP_NAME","SITUS","CITY_SITUS","ZIP_SITUS","county","latitude","longitude","location_type","good","building_type"
"292318550300010","96","ORL","HOLIDAY INN EXPRESS FKA SLEEP INN EXP.","5601 MAJOR BLVD","ORLANDO","32819","","28.48175621032715","-81.45450592041016","ROOFTOP","1","commercial"
"282236000000004","96","ORL","A+ SELF STORAGE","600 S KIRKMAN RD","ORLANDO","32811","","28.533708572387695","-81.45967864990234","ROOFTOP","1","commercial"
"302326503100010","96","ORL","","6550 HAZELTINE NATIONAL DR","ORLANDO","32822","","28.458988189697266","-81.29291534423828","ROOFTOP","1","commercial"
"292334861000350","96","ORG","AVENUE SHOPPES","8204 CRYSTAL CLEAR LN","ORLANDO","32809","","28.448488235473633","-81.40074157714844","ROOFTOP","1","commercial"
"292202000000056","96","ORG","COUNTRY SIDE INN & SUITES","606 LEE RD","ORLANDO","32810","","28.604541778564453","-81.38761901855469","ROOFTOP","1","commercial"
"292136289200101","96","MTL","SHURGARD STORAGE CENTER","1241 S ORLANDO AVE","MAITLAND","32751","","28.61723518371582","-81.36663818359375","ROOFTOP","1","commercial"
"272030000000003","96","ORG","ORLANDO NORTH AIRPARK/HANGARS","8600 JONES AVE","ORLANDO","32757","","28.730390548706055","-81.65203857421875","ROOFTOP","1","commercial"
"292327820000020","96","ORG","HOME DEPOT","7423 SOUTHLAND BLVD","ORLANDO","32809","","28.455663681030273","-81.40233612060547","ROOFTOP","1","commercial"
"292201918000113","96","WP","ORLANDO ORTHOPEDIC CENTER","2699 LEE RD","WINTER PARK","32789","","28.606245040893555","-81.38461303710938","ROOFTOP","1","commercial"
"302227307700010","96","ORL","GOOD SHEPHERD CATHOLIC CHURCH & SCHOOL","5900 OLEANDER DR","ORLANDO","32807","","28.553260803222656","-81.30755615234375","ROOFTOP","1","commercial"
"292322607801000","96","ORG","WALMART","5734 S ORANGE BLOSSOM TRL","ORLANDO","32839","","28.47504425048828","-81.39842224121094","ROOFTOP","1","commercial"
"292209346000231","95","ORL","PHOENIX SALEA / GIANT WAREHOUSING / BIG RED EVENTS","3100 PENNINGTON RD","ORLANDO","32804","","28.58266258239746","-81.41378784179688","ROOFTOP","1","commercial"
"292127584400690","95","MTL","EXTENDED STAY AMERICA & STUDIO PLUS","1760 PEMBROOK DR","MAITLAND","32810","","28.631481170654297","-81.39999389648438","ROOFTOP","1","commercial"
"292327000000030","95","ORG","ROYAL INN FORMERLY SAFAR INN","7101 S ORANGE BLOSSOM TRL","ORLANDO","32809","","28.462047576904297","-81.3966293334961","ROOFTOP","1","commercial"
"292302527205070","95","ORL","SUPERVISOR OF ELECTIONS OFFICE","119 W KALEY ST","ORLANDO","32806","","28.521282196044922","-81.38072204589844","ROOFTOP","1","commercial"
"282223593901000","95","ORG","U-STORE-IT- USI 693","1015 N APOPKA VINELAND RD","ORLANDO","32818","","28.558481216430664","-81.4898452758789","ROOFTOP","1","commercial"
"292301160500030","95","ORL","MARKET AT SOUTHSIDE/PUBLIX","2849 S ORANGE AVE","ORLANDO","32806","","28.510923385620117","-81.37628173828125","RANGE_INTERPOLATED","1","commercial"
"272214565601311","95","WG","FIRST BAPTIST CHURCH","125 E PLANT ST","WINTER GARDEN","34787","","28.566802978515625","-81.58415985107422","ROOFTOP","1","commercial"
"302202407100010","95","ORG","GOLDENROD SHOPPING CENTER/PUBLIX","4000 N GOLDENROD RD","ORLANDO","32792","","28.598684310913086","-81.28858947753906","ROOFTOP","1","commercial"
"302203683001002","95","ORG","LEXUS OF ORLANDO PARTS & SERVICE","245 DRIGGS DR","ORLANDO","32792","","28.600034713745117","-81.30412292480469","ROOFTOP","1","commercial"
"292126546003020","95","MTL","800 TRAFALGAR CT BLDG","800 TRAFALGAR CT","MAITLAND","32751","","28.634017944335938","-81.39063262939453","ROOFTOP","1","commercial"
"282325200101010","95","ORL","THE METROPOLITAN EXPRESS","6323 INTERNATIONAL DR UNIT 1-1","ORLANDO","32819","","28.461244583129883","-81.4681167602539","ROOFTOP","1","commercial"
"292328639001001","95","ORG","CELMARK","2600 TITAN ROW","ORLANDO","32809","","28.452648162841797","-81.4185791015625","ROOFTOP","1","commercial"
"282325276600010","95","ORL","WET 'N WILD WATER PARK","6200 INTERNATIONAL DR","ORLANDO","32819","","28.46124839782715","-81.46673583984375","APPROXIMATE","0","commercial"
"292410513300030","95","ORG","LIBERTY PROPERTY LIMITED PARTNERSHIP","10645 SATELLITE BLVD","ORLANDO","32837","","28.411544799804688","-81.40067291259766","ROOFTOP","1","commercial"
"312222946100010","94","ORG","BURLINGTON COAT FACTORY","12151 E COLONIAL DR","ORLANDO","32826","","28.567825317382812","-81.20166015625","ROOFTOP","1","commercial"
"292203000000053","94","ORG","EXTRA SPACE STORAGE","1001 LEE RD","ORLANDO","32810","","28.60649299621582","-81.39527893066406","ROOFTOP","1","commercial"
"292216805702010","94","ORL","FULFORD VAN & STORAGE","3750 BENGERT ST","ORLANDO","32808","","28.575790405273438","-81.423583984375","ROOFTOP","1","commercial"
"272226938100010","94","WG","WINTER GARDEN BUSINESS PARK","1218 WINTER GARDEN VINELAND RD","WINTER GARDEN","34787","","28.548458099365234","-81.58815002441406","ROOFTOP","1","commercial"
"292333637403000","94","ORG","","2126 W LANDSTREET RD","ORLANDO","32809","","28.43514060974121","-81.40721130371094","ROOFTOP","1","commercial"
"272223403600130","94","WG","BEST VALUE INN ORLANDO WEST/IHOP/CHIT CHATS BAR & GRILL","13603 W COLONIAL DR","WINTER GARDEN","34787","","28.55167007446289","-81.5844497680664","ROOFTOP","1","commercial"
"302129000000020","94","WP","WINTER PARK PUBLIC WORKS COMPOUND","1441 HOWELL BRANCH RD","WINTER PARK","32789","","28.624919891357422","-81.33480834960938","RANGE_INTERPOLATED","1","commercial"
"292201522400201","94","WP","WINTER PARK SHOPPING CENTER","501 N ORLANDO AVE","WINTER PARK","32789","","28.605186462402344","-81.36740112304688","ROOFTOP","1","commercial"
"312210000000021","94","ORG","PUBLIC STORAGE","3145 N ALAFAYA TRL","ORLANDO","32826","","28.58443832397461","-81.2052993774414","ROOFTOP","1","commercial"
"302201000000032","94","ORG","TRINITY PREPARATORY SCHOOL","5700 TRINITY PREP LN","ORLANDO","32817","","28.609798431396484","-81.27044677734375","ROOFTOP","1","commercial"
"292133000000051","94","ORG","ALL AMERICAN WAREHOUSES","6325 ALL AMERICAN BLVD","ORLANDO","32810","","28.617870330810547","-81.41838836669922","RANGE_INTERPOLATED","1","commercial"
"312211124319010","94","ORG","ONE RESOURCE SQUARE","13501 INGENUITY DR","ORLANDO","32826","","28.579679489135742","-81.19273376464844","ROOFTOP","1","commercial"
"292214146005190","94","ORL","COLLEGE PARK BAPTIST CHURCH","1914 EDGEWATER DR","ORLANDO","32804","","28.569242477416992","-81.38994598388672","ROOFTOP","1","commercial"
"282326000000067","94","ORG","PHILLIPS PLACE","7575 DR PHILLIPS BLVD","ORLANDO","32819","","28.452392578125","-81.48749542236328","ROOFTOP","1","commercial"
"282401715402010","94","ORG","DAYS INN CIVIC CENTER","9990 INTERNATIONAL DR","ORLANDO","32819","","28.422849655151367","-81.46121978759766","ROOFTOP","1","commercial"
"302315364900010","94","ORL","HOFFNER COMMERCE CENTER","5449 S SEMORAN BLVD","ORLANDO","32822","","28.483753204345703","-81.30799102783203","ROOFTOP","1","commercial"
"272212649621006","94","WG","VACANT(OLD K MART)","13105 W COLONIAL DR","WINTER GARDEN","34787","","28.55215072631836","-81.57748413085938","ROOFTOP","1","commercial"
"302403000010106","94","ORL","DTG-(DOLLAR/THRIFTY RENT A CAR)","JEFF FUQUA BLVD","ORLANDO","32827","","28.41855239868164","-81.30541229248047","GEOMETRIC_CENTER","1","commercial"
"312217882600010","94","ORG","ALAMO SHOPPING CENTER","10625 E COLONIAL DR","ORLANDO","32817","","28.57105255126953","-81.230712890625","ROOFTOP","1","commercial"
"292434311400050","93","ORG","UHAUL SELF STORAGE","14651 GATORLAND DR","ORLANDO","32837","","28.35497283935547","-81.40514373779297","ROOFTOP","1","commercial"
"292212348400070","93","WP","GATEWAY PLAZA","1201 S ORLANDO AVE","WINTER PARK","32789","","28.586286544799805","-81.36550903320312","ROOFTOP","1","commercial"
"302222000000217","93","ORG","DAYRON INC","6695 E COLONIAL DR","ORLANDO","32807","","28.567441940307617","-81.29707336425781","ROOFTOP","1","commercial"
"312217280001060","93","ORG","UNION PARK SELF STORAGE","10280 E COLONIAL DR","ORLANDO","32817","","28.568971633911133","-81.23768615722656","ROOFTOP","1","commercial"
"292411726801180","93","ORG","SIGNATURE SYSTEMS BUSINESS GROUP","350 CENTRAL FLORIDA PKWY","ORLANDO","32824","","28.407432556152344","-81.3818588256836","ROOFTOP","1","commercial"
"302205940016010","93","WP","ST MARGARET MARY CATHOLIC CHURCH","526 N PARK AVE","WINTER PARK","32789","","28.600923538208008","-81.35062408447266","ROOFTOP","1","commercial"
"292428380700010","93","ORG","COLONIAL PROMENADE @ HUNTERS CREEK","3900 TOWN CENTER BLVD","ORLANDO","32837","","28.362457275390625","-81.4281997680664","RANGE_INTERPOLATED","1","commercial"
"302215000000012","93","ORG","","6148 HANGING MOSS RD","ORLANDO","32807","","28.57861328125","-81.3056411743164","ROOFTOP","1","commercial"
"292133282300010","93","ORG","PERSONAL MINI STORAGE","6550 FOREST CITY RD","ORLANDO","32810","","28.617511749267578","-81.4161605834961","ROOFTOP","1","commercial"
"282326541000010","93","ORG","MY NEIGHBORHOOD STORAGE CENTER","7660 MAJORCA PL","ORLANDO","32819","","28.45132827758789","-81.4787826538086","ROOFTOP","1","commercial"
"302210882700120","93","ORG","FULL SAIL","130 UNIVERSITY PARK DR","ORLANDO","32792","","28.596044540405273","-81.30587005615234","ROOFTOP","1","commercial"
"292427823100010","93","ORG","U-HAUL","13301 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.37128257751465","-81.40338134765625","ROOFTOP","1","commercial"
"312307000000004","93","ORG","ORANGE COUNTY EASTERN WATER FACILITY","9100 CURRY FORD RD","ORLANDO","32825","","28.50994873046875","-81.25637817382812","RANGE_INTERPOLATED","1","commercial"
"282422891500020","92","ORG","VENTURELLA RESORT & SPA","8688 PALM PKWY","ORLANDO","32836","","28.384794235229492","-81.50404357910156","ROOFTOP","1","commercial"
"292318540101000","92","ORL","MAJOR CENTER PLAZA II","5750 MAJOR BLVD","ORLANDO","32819","","28.478395462036133","-81.45528411865234","ROOFTOP","1","commercial"
"292201360404000","92","WP","HERITAGE PARK","941 W MORSE BLVD","WINTER PARK","32789","","28.598440170288086","-81.36181640625","ROOFTOP","1","commercial"
"292329184018000","92","ORL","CROWNPOINTE FOUR","7312 KINGSPOINTE PKWY","ORLANDO","32819","","28.463306427001953","-81.44147491455078","ROOFTOP","1","commercial"
"282315390901000","92","ORG","WINDERMERE FINANCIAL CENTER","4705 S APOPKA VINELAND RD","ORLANDO","32819","","28.492605209350586","-81.5078125","ROOFTOP","1","commercial"
"282325279500040","92","ORL","SHURGARD STORAGE","6040 LAKEHURST DR","ORLANDO","32819","","28.451683044433594","-81.46295928955078","ROOFTOP","1","commercial"
"292412005700030","92","ORL","","600 MID FLORIDA DR","ORLANDO","32824","","28.414066314697266","-81.36845397949219","ROOFTOP","1","commercial"
"292317566100050","92","ORL","MILLENIA CROSSING","4024 EASTGATE DR","ORLANDO","32839","","28.48501205444336","-81.42692565917969","ROOFTOP","1","commercial"
"272423000000002","92","BAY","SOUTH SERVICE AREA-S SERVICE LN","2010 S SERVICE LN","BAY LAKE","32830","","28.378042221069336","-81.58965301513672","ROOFTOP","1","commercial"
"292315000000082","92","ORG","PUBLIC STORAGE","4729 S ORANGE BLOSSOM TRL","ORLANDO","32839","","28.493295669555664","-81.39583587646484","ROOFTOP","1","commercial"
"292329184012000","92","ORL","CHAMPIANS SPORTS COMPLEX","6700 KINGSPOINTE PKWY","ORLANDO","32819","","28.457225799560547","-81.43820190429688","ROOFTOP","1","commercial"
"302202157600021","91","ORG","UNIVERSITY METRIC WAREHOUSES","4420 METRIC DR","ORLANDO","32792","","28.603702545166016","-81.29273223876953","ROOFTOP","1","commercial"
"302205940039021","91","WP","BANK OF AMERICA GARAGE","150 E WELBOURNE AVE","WINTER PARK","32789","","28.596593856811523","-81.35015869140625","ROOFTOP","1","commercial"
"292322726901060","91","ORG","ST JOHN VIANNEY CATHOLIC CHURCH","6200 S ORANGE BLOSSOM TRL","ORLANDO","32809","","28.467798233032227","-81.39827728271484","ROOFTOP","1","commercial"
"292308862900030","91","ORL","WEST PARK I","3320 VINELAND RD","ORLANDO","32811","","28.50798988342285","-81.4268569946289","ROOFTOP","1","commercial"
"282401000000007","91","ORG","ORANGE COUNTY CONVENTION CENTER (NORTH SOUTH BLDG)","9400 UNIVERSAL BLVD","ORLANDO","32819","","28.43048858642578","-81.46154022216797","ROOFTOP","1","commercial"
"292203262819100","91","ORG","COLLEGE PARK TOWERS","5200 EGGLESTON AVE","ORLANDO","32810","","28.606351852416992","-81.40557098388672","ROOFTOP","1","commercial"
"292334726812401","91","ORG","BAYMONT INN & SUITES","8820 S ORANGE BLOSSOM TRL","ORLANDO","32809","","28.437158584594727","-81.4051742553711","ROOFTOP","1","commercial"
"302228778500020","91","ORL","ROYAL OAK VILLAGE","102 S SEMORAN BLVD","ORLANDO","32807","","28.54176139831543","-81.31177520751953","ROOFTOP","1","commercial"
"302233630900010","91","ORL","ORLANDO BAPTIST CHURCH & SCHOOL","500 S SEMORAN BLVD","ORLANDO","32807","","28.536182403564453","-81.31166076660156","ROOFTOP","1","commercial"
"292302450802112","91","ORL","ARAMARK UNIFORM SERVICES","2741 S DIVISION AVE","ORLANDO","32805","","28.513704299926758","-81.38361358642578","ROOFTOP","1","commercial"
"292303018284021","90","ORG","DAYS INN","3300 S ORANGE BLOSSOM TRL","ORLANDO","32839","","28.508665084838867","-81.39814758300781","ROOFTOP","1","commercial"
"282336716510013","90","ORG","HYATT PLACE","8741 INTERNATIONAL DR","ORLANDO","32819","","28.43833351135254","-81.4692153930664","ROOFTOP","1","commercial"
"292412005700090","90","ORL","FERGUSON BATH & KITCHEN","10355 S ORANGE AVE","ORLANDO","32824","","28.416688919067383","-81.37107849121094","ROOFTOP","1","commercial"
"292332820701009","90","ORG","CENTRAL FLORIDA BLOOD & TISSUE","8663 COMMODITY CIR","ORLANDO","32819","","28.4475154876709","-81.43126678466797","ROOFTOP","1","commercial"
"302220636200010","90","ORL","ORLANDO CORPORATE PARK","3660 MAGUIRE BLVD","ORLANDO","32803","","28.558979034423828","-81.3377685546875","ROOFTOP","1","commercial"
"282230000000034","90","ORG","U-HAUL SELF STORAGE(750 UNIITS)","11410 W COLONIAL DR","ORLANDO","34761","","28.55068016052246","-81.5493392944336","ROOFTOP","1","commercial"
"292230294000080","90","ORG","ORLANDO WEST SELF STORAGE","5622 OLD WINTER GARDEN RD","ORLANDO","32811","","28.536367416381836","-81.45640563964844","ROOFTOP","1","commercial"
"292127584400050","90","MTL","SUMMIT CENTER","1101 N KELLER RD","MAITLAND","32810","","28.63873291015625","-81.39985656738281","ROOFTOP","1","commercial"
"312307000000015","90","ORG","ORANGE COUNTY UTILITIES ADMINISTRATION","9150 CURRY FORD RD","ORLANDO","32825","","28.508878707885742","-81.25531005859375","ROOFTOP","1","commercial"
"272212649624006","90","WG","SIMPLY SELF STORAGE","12446 W COLONIAL DR","WINTER GARDEN","34787","","28.549882888793945","-81.56571197509766","ROOFTOP","1","commercial"
"302206858001010","90","WP","FIRST BAPTIST CHURCH","1021 N NEW YORK AVE","WINTER PARK","32789","","28.607177734375","-81.35388946533203","ROOFTOP","1","commercial"
"292308566500010","90","ORL","SHOE CARNIVAL/ROSS/DAVID'S BRIDAL/TOTAL WINE","4401 MILLENIA PLAZA WAY","ORLANDO","32839","","28.496042251586914","-81.42784118652344","ROOFTOP","1","commercial"
"292324340400051","90","EDG","EDGEWOOD ISLE","5601 S ORANGE AVE","EDGEWOOD","32809","","28.47600555419922","-81.36927795410156","ROOFTOP","1","commercial"
"292225219400010","90","ORL","YMCA OF DOWNTOWN ORLANDO","433 N MILLS AVE","ORLANDO","32803","","28.548782348632812","-81.36335754394531","ROOFTOP","1","commercial"
"302202378400061","89","ORG","SAFESTOR","7112 ALOMA AVE","ORLANDO","32792","","28.606067657470703","-81.29395294189453","ROOFTOP","1","commercial"
"282301560700010","89","ORL","WINDSOR AT METROCENTER","2101 PARK CENTER DR","ORLANDO","32835","","28.51818084716797","-81.47015380859375","ROOFTOP","1","commercial"
"292321634602000","89","ORG","OAKRIDGE PLAZA","2332 W OAK RIDGE RD","ORLANDO","32809","","28.472393035888672","-81.41067504882812","RANGE_INTERPOLATED","1","commercial"
"292425556504000","89","ORG","COMPASS SELF STORAGE","800 GREENWAY PROFESSIONAL CT","ORLANDO","32824","","28.370460510253906","-81.36610412597656","ROOFTOP","1","commercial"
"292328639801011","89","ORL","DADE PAPER CO.","6918 PRESIDENTS DR","ORLANDO","32809","","28.46361541748047","-81.4211196899414","ROOFTOP","1","commercial"
"302234097000010","89","ORL","A/AAA/KEY MINI STORAGE","1001 S SEMORAN BLVD","ORLANDO","32807","","28.530302047729492","-81.30950164794922","ROOFTOP","1","commercial"
"292330278200010","89","ORL","","5220 VANGUARD ST","ORLANDO","32819","","28.46063804626465","-81.45128631591797","ROOFTOP","1","commercial"
"302306000000018","89","ORG","BUMBY @ MICHIGAN SELF STORAGE","2525 E MICHIGAN ST","ORLANDO","32806","","28.51362419128418","-81.3502426147461","ROOFTOP","1","commercial"
"282224000000036","89","ORG","HOME SHOPPING OUTLET/PARTY CITY / VACANT / FL NAILS","6385 W COLONIAL DR","ORLANDO","32818","","28.5531005859375","-81.47017669677734","ROOFTOP","1","commercial"
"292135000000075","89","MTL","MAITLAND GREEN II","2290 LUCIEN WAY","MAITLAND","32751","","28.62312126159668","-81.38898468017578","ROOFTOP","1","commercial"
"292403726800691","89","ORG","DAYS INN","9301 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.427797317504883","-81.40355682373047","ROOFTOP","1","commercial"
"302206116803030","89","WP","VILLAGE PARK SENIOR APARTMENTS","550 N DENNING DR","WINTER PARK","32789","","28.6013240814209","-81.36038970947266","ROOFTOP","1","commercial"
"292215000000035","88","ORL","AMAZON HOSE & RUBBER","1625 W PRINCETON ST","ORLANDO","32804","","28.57242774963379","-81.40444946289062","ROOFTOP","1","commercial"
"292422822603000","88","ORG","SOUTHCHASE","12195 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.388782501220703","-81.40238952636719","ROOFTOP","1","commercial"
"312406490002000","88","ORL","","9145 NARCOOSSEE RD","ORLANDO","32827","","28.435110092163086","-81.25630187988281","ROOFTOP","1","commercial"
"292321635202003","88","ORG","LAKEFRONT II","6251 CHANCELLOR DR","ORLANDO","32809","","28.468158721923828","-81.41256713867188","ROOFTOP","1","commercial"
"292216584400050","88","ORL","FKA INDEPENDENT WHOLESALE","2729 HANSROB RD","ORLANDO","32804","","28.580894470214844","-81.4147720336914","ROOFTOP","1","commercial"
"282336716402003","88","ORG","COURTYARD BY MARRIOTT INTL DRIVE","8600 AUSTRIAN CT","ORLANDO","32819","","28.441490173339844","-81.47311401367188","ROOFTOP","1","commercial"
"292204014400120","88","ORL","DIXIE PLYWOOD","3544 ALL AMERICAN BLVD","ORLANDO","32810","","28.61004638671875","-81.42255401611328","ROOFTOP","1","commercial"
"302321003400010","88","ORL","AIRPORT BUSINESS CENTER #1","5800 S SEMORAN BLVD","ORLANDO","32822","","28.47814178466797","-81.31181335449219","ROOFTOP","1","commercial"
"292404229603000","88","ORG","PELLICONI INTL","2501 PRINCIPAL ROW","ORLANDO","32837","","28.425926208496094","-81.41632843017578","ROOFTOP","1","commercial"
"312210124003000","88","ORG","G AND I V UNIVERSITY TECH LLC","12501 RESEARCH PKWY","ORLANDO","32826","","28.589977264404297","-81.19413757324219","ROOFTOP","1","commercial"
"292201451210050","88","WP","BEST WESTERN/MT VERNON INN","110 S ORLANDO AVE","WINTER PARK","32789","","28.596967697143555","-81.36466217041016","ROOFTOP","1","commercial"
"292317876201000","87","ORL","ASTON MARTIN / SMART CAR / INFINITI","4225 MILLENIA BLVD","ORLANDO","32839","","28.489965438842773","-81.43232727050781","ROOFTOP","1","commercial"
"302214000000023","87","ORG","ALRO METALS SERVICE CENTER","2505 N FORSYTH RD","ORLANDO","32807","","28.581024169921875","-81.2934341430664","ROOFTOP","1","commercial"
"312211124318010","87","ORG","LEIDOS","12901 SCIENCE DR","ORLANDO","32826","","28.57957649230957","-81.19546508789062","ROOFTOP","1","commercial"
"302327507901000","87","ORL","SPRINGHILL SUITES BY MARRIOTT","5828 HAZELTINE NATIONAL DR","ORLANDO","32822","","28.462446212768555","-81.30672454833984","ROOFTOP","1","commercial"
"292308862800880","87","ORL","PREMIER BASEBALL ACADEMY / MSA","4600 L B MCLEOD RD","ORLANDO","32811","","28.507673263549805","-81.43856811523438","ROOFTOP","1","commercial"
"302327505200010","87","ORL","WEEKS BUSINESS CENTER","7101 T P C DR","ORLANDO","32822","","28.429574966430664","-81.3422622680664","RANGE_INTERPOLATED","0","commercial"
"282325540501020","87","ORL","SUNSOL HOTEL & RESORT","5859 AMERICAN WAY","ORLANDO","32819","","28.464839935302734","-81.46044921875","ROOFTOP","1","commercial"
"292215000000043","87","ORL","DR PHILLIPS  WAREHOUSING","1900 DIVERSIFIED WAY","ORLANDO","32804","","28.56859016418457","-81.40689086914062","ROOFTOP","1","commercial"
"272226916400040","87","WG","WEST POINT COMMONS","13750 W COLONIAL DR","WINTER GARDEN","34787","","28.54889678955078","-81.5892562866211","ROOFTOP","1","commercial"
"282424132600010","87","ORG","MONUMENTAL HOTEL","12120 INTERNATIONAL DR","ORLANDO","32821","","28.39045524597168","-81.47277069091797","ROOFTOP","1","commercial"
"312204727800014","87","ORG","SIEMENS","3500 QUADRANGLE BLVD","ORLANDO","32817","","28.60093879699707","-81.21703338623047","ROOFTOP","1","commercial"
"292308000000002","87","ORL","VINELAND COMMERCE CENTER","3701 VINELAND RD","ORLANDO","32811","","28.502229690551758","-81.42921447753906","ROOFTOP","1","commercial"
"292402726800230","87","ORG","DANIELS MANUFACTURING CORP","526 THORPE RD","ORLANDO","32824","","28.426681518554688","-81.3853530883789","ROOFTOP","1","commercial"
"302331555900090","87","ORG","SHURGARD/PUBLIC STORAGE","8149 AIRCENTER CT","ORLANDO","32809","","28.44910430908203","-81.3568344116211","ROOFTOP","1","commercial"
"292226142000010","86","ORL","100 E PINE ST","100 E PINE ST","ORLANDO","32801","","28.541099548339844","-81.37714385986328","ROOFTOP","1","commercial"
"282325280400080","86","ORL","ORLANDO CONTINENTAL PLAZA HOTEL","6825 VISITORS CIR","ORLANDO","32819","","28.462846755981445","-81.4665298461914","ROOFTOP","1","commercial"
"312204871800172","86","ORG","TOWNEPLACE SUITES","11801 HIGH TECH AVE","ORLANDO","32817","","28.60006332397461","-81.21463012695312","ROOFTOP","1","commercial"
"312210125213020","86","ORG","SAIC OFFICE BLDG (NORTH)","12809 SCIENCE DR","ORLANDO","32826","","28.58056640625","-81.19550323486328","ROOFTOP","1","commercial"
"272428000000013","86","ORG","","8505 W IRLO BRONSON MEMORIAL HWY","ORLANDO","34747","","28.34726333618164","-81.62379455566406","ROOFTOP","1","commercial"
"292319179100020","86","ORL","HYATT PLACE","5895 CARAVAN CT","ORLANDO","32819","","28.47502326965332","-81.45675659179688","ROOFTOP","1","commercial"
"312224000000049","86","ORG","COMPASS SELF STORAGE","14120 E COLONIAL DR","ORLANDO","32826","","28.56446647644043","-81.17573547363281","ROOFTOP","1","commercial"
"292134000000031","86","MTL","ATKINS NORTH AMERICA, INC.(FKA PBS&J)","482 S KELLER RD","MAITLAND","32810","","28.62507438659668","-81.39594268798828","ROOFTOP","1","commercial"
"292213880805010","86","ORL","THEATER DOWNTOWN","2005 N ORANGE AVE","ORLANDO","32804","","28.57064437866211","-81.3723373413086","ROOFTOP","1","commercial"
"302235640002453","86","ORG","PINAR PLAZA SHOPPING CENTER","672 S GOLDENROD RD","ORLANDO","32822","","28.53615951538086","-81.28656768798828","ROOFTOP","1","commercial"
"302210000000040","86","ORG","U-LOCK-IT SELF STORAGE","3400 N FORSYTH RD","ORLANDO","32792","","28.59408950805664","-81.30010223388672","ROOFTOP","0","commercial"
"302328004100010","86","ORL","COURTYARD BY MARRIOTT AIRPORT","7155 N FRONTAGE RD","ORLANDO","32812","","28.459156036376953","-81.31158447265625","ROOFTOP","1","commercial"
"292311575600052","86","ORL","SOUTHERN WAREHOUSING","3160 SOUTHGATE COMMERCE BLVD","ORLANDO","32806","","28.50725555419922","-81.37808227539062","ROOFTOP","1","commercial"
"282110780001040","86","APK","FIRST BAPTIST CHURCH OF APOPKA","441 S HIGHLAND AVE","APOPKA","32703","","28.672256469726562","-81.50489807128906","ROOFTOP","1","commercial"
"292333726800102","86","ORG","ORANGE COUNTY UTILITIES CENTER","8100 PRESIDENTS DR","ORLANDO","32809","","28.44826889038086","-81.41802215576172","ROOFTOP","1","commercial"
"282325540402010","85","ORL","HOWARD JOHNSONS","6603 INTERNATIONAL DR","ORLANDO","32819","","28.45760154724121","-81.47196197509766","ROOFTOP","1","commercial"
"302327507000020","85","ORL","CURA SCRIPT","6272 LEE VISTA BLVD","ORLANDO","32822","","28.464445114135742","-81.298095703125","ROOFTOP","1","commercial"
"292226226300040","85","ORL","LYNX CENTRAL STATION","455 N GARLAND AVE","ORLANDO","32801","","28.5484676361084","-81.38150787353516","ROOFTOP","1","commercial"
"292335726801090","85","ORG","TRUSSWAY","8850 TRUSSWAY BLVD","ORLANDO","32824","","28.438743591308594","-81.37846374511719","ROOFTOP","1","commercial"
"292436605100050","85","ORG","MEADOW WOODS PLAZA","13800 LANDSTAR BLVD","ORLANDO","32824","","28.35301971435547","-81.36128997802734","RANGE_INTERPOLATED","1","commercial"
"292133584400851","85","ORG","PERSONAL MINI STORAGE","6327 EDGEWATER DR","ORLANDO","32810","","28.615707397460938","-81.42185974121094","ROOFTOP","1","commercial"
"292422814000012","85","ORG","UNIVERSAL NISSAN AND HYUNDAI","12801 S ORANGE BLOSSOM TRL","ORLANDO","32837","","28.37994956970215","-81.40310668945312","ROOFTOP","1","commercial"
"302328598300010","85","ORL","HYATT PLACE","5435 FORBES PL","ORLANDO","32812","","28.461076736450195","-81.31372833251953","ROOFTOP","1","commercial"
"292330290000010","85","ORL","INTERNATIONAL SHOPPES","5600 INTERNATIONAL DR","ORLANDO","32819","","28.462099075317383","-81.45680236816406","ROOFTOP","1","commercial"
"282231000000027","85","OCO","MAGUIRE ROAD SELF STORAGE","740 MAGUIRE RD","OCOEE","34761","","28.53270721435547","-81.54191589355469","RANGE_INTERPOLATED","1","commercial"
"302317000000039","85","ORG","CONWAY CROSSING SHOPPING CENTER","4401 HOFFNER AVE","ORLANDO","32812","","28.481624603271484","-81.32943725585938","ROOFTOP","1","commercial"
"272336545009000","85","ORG","LAKESIDE VILLAGE","7782 WINTER GARDEN VINELAND RD","ORLANDO","34786","","28.448381423950195","-81.5617904663086","ROOFTOP","1","commercial"
"312228000000012","85","ORG","EXTRA SPACE STORAGE #1336","11971 LAKE UNDERHILL RD","ORLANDO","32825","","28.546764373779297","-81.21488952636719","RANGE_INTERPOLATED","1","commercial"
"282336315100020","85","ORG","YMCA AQUATIC CENTER","8422 INTERNATIONAL DR","ORLANDO","32819","","28.442777633666992","-81.47331237792969","ROOFTOP","1","commercial"
"282325385800041","85","ORG","HOLIDAY INN EXPRESS & SUITES","7276 INTERNATIONAL DR","ORLANDO","32819","","28.45563507080078","-81.47315979003906","ROOFTOP","1","commercial"
